Feature 1,Feature 2,Feature 3
0.29871365310000003,0.8872180451,0.6419753086000001
0.3374261837,0.8483412322,0.6909090909000001
0.31706261680000003,0.802955665,0.6698564593
0.2808880311,0.7438016529,0.5454545455
0.3343685967,0.8878923767,0.5918367347
0.1717204141,0.7741935484,0.4479166667
0.5569525729,0.9352517986000001,0.7575757576000001
0.2187192282,0.7246022032,0.4537037037
0.359179454,0.8268398268,0.6378378378
0.7822848712,0.9881656805000001,0.9504950495000001
0.1604731305,0.7267759563,0.3791469194
0.3630406128,0.8191126280000001,0.5856353591
0.3063435392,0.7984934087000001,0.6331658291000001
0.37250078200000003,0.8156996587,0.6629213483
0.2797437997,0.7855855856,0.5355648536000001
0.2008652745,0.7602339181000001,0.5882352941
0.2335638937,0.7258064516,0.44615384620000004
0.5498513219,0.9056603774,0.7185628743
0.2572084702,0.8430493274,0.6111111111
0.4545566359,0.9779005525000001,0.7222222222
0.4265661107,0.8679927667,0.7111111111
0.40645610590000003,0.9389920424,0.6930693069
0.38915005020000004,0.9100817439000001,0.6666666667000001
0.38719026430000003,0.9198606272000001,0.6972477064
0.3830756397,0.8270042194,0.5555555556
0.3475919176,0.8512585812000001,0.5354330709
0.3245905006,0.7965367965,0.5609756098
0.3064094899,0.8498583569,0.6728971963
0.3057120273,0.9548022599,0.7000000000000001
0.2975168683,0.8375634518,0.5945945946
0.2682922219,0.84,0.6363636364
0.2656331957,0.8979591837,0.5319148936
0.2609813771,0.7663043478,0.4494382022
0.2515122853,0.7937500000000001,0.462962963
0.24944290770000002,0.7750556793000001,0.46728971960000004
0.24660216040000002,0.8559670782000001,0.45544554460000003
0.24440532980000002,0.8197424893,0.5901639344
0.2369732591,0.7047619048,0.4631578947
0.2361614394,0.8842975207,0.5393258427000001
0.2288037389,0.8166089965000001,0.5531914894000001
0.2260243432,0.7858719647,0.5765765766000001
0.2254021692,0.7835820896,0.5476190476
0.2235975979,0.7938931298,0.39583333330000003
0.2233253341,0.7661141805,0.5
0.1862214403,0.8166089965000001,0.5208333333
0.181110609,0.7305936073,0.3370786517
0.17700922460000001,0.7505154639,0.5192307692
0.1639157295,0.7386934673000001,0.432
0.1606040627,0.7092783505,0.4920634921
0.1599935518,0.8321167883,0.5238095238
0.1597559212,0.7374301676,0.3488372093
0.745848564,0.9641577060000001,0.84
0.632318444,0.9234449760000001,0.728205128
0.498563794,0.89668616,0.5347593580000001
0.41983441,0.838356164,0.585034014
0.370697125,0.8389715830000001,0.691891892
0.370536906,0.8018433180000001,0.603174603
0.334229013,0.805896806,0.5355191260000001
0.246192615,0.767567568,0.5047619050000001
0.199802843,0.815450644,0.43
0.19942530500000002,0.74863388,0.48648648600000005
0.19401140700000002,0.723098996,0.49704142
0.190561733,0.717277487,0.47179487200000003
0.188102595,0.762886598,0.43119266100000003
0.171836663,0.704890388,0.33540372700000004
0.168392381,0.755485893,0.45522388100000005
0.163641649,0.7873015870000001,0.38926174500000005
0.142519791,0.724324324,0.43192488300000004
0.13543855700000001,0.7597402600000001,0.352941176
0.22221539,0.746585736,0.49
0.1665151625,0.7079646018,0.45882352940000004
0.1645945634,0.7338935574000001,0.43930635840000004
0.20284636250000002,0.7005076142000001,0.3884892086
0.2515300614,0.750877193,0.5
0.17645639770000002,0.7105263158,0.502994012
0.1787216715,0.7751196172,0.41379310340000003
0.2043400725,0.7263681592,0.3188405797
0.22537416540000002,0.7809523810000001,0.4324324324
0.36222406890000003,0.7699316629,0.5769230769
0.29275012570000003,0.7284210526,0.527027027
0.2976760666,0.8435754190000001,0.3886255924
0.1431588584,0.8238993711,0.43010752690000004
0.2309674093,0.7768240343,0.5697674419000001
0.14994653930000001,0.828125,0.3421052632
0.6057752825,0.9447852761000001,0.8383233533000001
0.1590008808,0.7348837209,0.4120603015
0.167700817,0.7692307692,0.48401826480000004
0.20369323990000002,0.75,0.6411483254
0.4776060696,0.7878787879,0.5975609756
0.23372459610000001,0.7727272727000001,0.4948453608
0.2373724292,0.8163265306,0.5837320574
0.1440308888,0.7213622291,0.375
0.3198967712,0.7560581583,0.5524861878
0.2393154077,0.7706422018,0.5238095238
0.1743603891,0.7341772152,0.49795918370000003
0.16766413930000001,0.7542213884000001,0.391959799
0.1527636184,0.7714285714,0.3609022556
0.1481910598,0.7147651007,0.309178744
0.5515334704,0.9288702929,0.75
0.3286769372,0.8228571429,0.6538461538
0.2884833855,0.8658823529,0.5873015873
0.1791559992,0.7016706444,0.38372093020000003
0.2228777466,0.7769784173000001,0.48951048950000003
0.5331683728000001,0.9283154122,0.78
0.28027860200000004,0.7782101167000001,0.5179856115
0.1928445489,0.8011869436,0.4248704663
0.6060609202,0.9116607774000001,0.7000000000000001
0.258795159,0.7976190476,0.4090909091
0.15736648320000002,0.9354838710000001,0.3539823009
0.2837757837,0.8463476071,0.5228215768
0.3055105979,0.7823129252000001,0.6016949153000001
0.2895610648,0.9040404040000001,0.6373626374
0.4196505287,0.7789473684,0.6701570681
0.3790427015,0.887245841,0.7272727273
0.2353771037,0.8363636364,0.5643564356
0.3579217323,0.8453159041,0.4396551724
